effective_targets,bce_nats_per_pixel,optimizer_steps
189025960,0.259550624862005,6930
189296140,0.25835811039793644,6940
189585770,0.259092422411318,6950
189891147,0.26204879654684415,6960
190152716,0.25796814727273126,6970
190445749,0.26056839662515263,6980
190721289,0.2621413764603641,6990
191019313,0.2542390335945888,7000
191286245,0.2589931029790012,7010
191521013,0.2554414681486842,7020
191781775,0.25122635098873625,7030
192059423,0.25610704391072237,7040
192294770,0.25861129705039626,7050
192547895,0.25507799864210656,7060
192831688,0.25354365583046895,7070
193091951,0.2542616025313841,7080
193386704,0.25039442796778555,7090
193664614,0.25822171777235187,7100
193916271,0.2541008937603756,7110
194149966,0.2579484672450029,7120
194437242,0.25608309375718025,7130
194714267,0.2545205393145161,7140
194990844,0.2570675352356004,7150
195245921,0.25386962739416885,7160
195503861,0.2594367004251042,7170
195778180,0.2534526088341593,7180
196089411,0.25474105692430477,7190
196348134,0.25512506722196593,7200
196594558,0.25490732389917065,7210
196841234,0.25526282629096175,7220
197125903,0.25582050874112333,7230
197380933,0.2517098712745727,7240
197652195,0.2546540415391257,7250
197970176,0.25356965194558806,7260
198262340,0.2525392084298416,7270
198516963,0.2539404025942124,7280
198813374,0.2577901381965923,7290
199080098,0.25702490841828685,7300
199362959,0.2533711914582331,7310
199646002,0.2526759148684735,7320
199904009,0.25312692246656404,7330
200151479,0.2542117084091441,7340
200465672,0.25550435430656565,7350
200744930,0.25457185680601435,7360
201005821,0.2552561728918113,7370
201282325,0.25405692537646396,7380
201540522,0.25755861119230455,7390
201822992,0.25503130948240277,7400
202100098,0.25338505921404975,7410
202387139,0.25596844365758376,7420
202676639,0.2514575829866607,7430
202922337,0.25601582254517735,7440
203223185,0.25271737152727114,7450
203456111,0.25536105915651486,7460
203748460,0.2529450503477604,7470
204023624,0.2530265145724387,7480
204289349,0.2501702327774158,7490
204569905,0.25368029024317074,7500
204849074,0.2526518131586651,7510
205088742,0.25958028295269175,7520
205387617,0.25731593295706334,7530
205654416,0.25433009284961183,7540
205923178,0.2604158989034825,7550
206209574,0.25214805680921665,7560
206495482,0.25272239483318987,7570
206745737,0.25309907830105577,7580
207044551,0.2550273075666703,7590
207286265,0.25181093675185173,7600
207538880,0.2570464841814089,7610
207848476,0.2550350972711817,7620
208108559,0.24953078769222375,7630
208404728,0.2543487641361715,7640
208698266,0.2558581872126763,7650
208977132,0.2607036476633104,7660
209234975,0.2562053853775008,7670
209483090,0.25272183692860695,7680
209757735,0.2559414797072126,7690
210025178,0.25349119993674396,7700
210276602,0.2576584060894324,7710
210567537,0.2519070262714726,7720
210846116,0.2536423756820644,7730
